0.000000000000000000e+00,9.000000000000000000e+00,8.333333333333333703e-01,1.666666666666666741e+00,1.600000000000000000e+01,7.666666666666666075e+00,9.000000000000000000e+00,1.350000000000000000e+01,4.333333333333333037e+00
9.000000000000000000e+00,0.000000000000000000e+00,6.666666666666666297e-01,1.333333333333333259e+00,1.750000000000000000e+01,8.666666666666666075e+00,1.000000000000000000e+01,1.500000000000000000e+01,4.833333333333333037e+00
8.333333333333333703e-01,6.666666666666666297e-01,0.000000000000000000e+00,1.333333333333333259e+00,3.500000000000000000e+00,2.333333333333333481e+00,2.333333333333333481e+00,3.500000000000000000e+00,1.166666666666666741e+00
1.666666666666666741e+00,1.333333333333333259e+00,1.333333333333333259e+00,0.000000000000000000e+00,3.500000000000000000e+00,2.333333333333333481e+00,2.333333333333333481e+00,3.500000000000000000e+00,1.166666666666666741e+00
1.600000000000000000e+01,1.750000000000000000e+01,3.500000000000000000e+00,3.500000000000000000e+00,0.000000000000000000e+00,1.033333333333333393e+01,1.166666666666666785e+01,1.750000000000000000e+01,5.666666666666666963e+00
7.666666666666666075e+00,8.666666666666666075e+00,2.333333333333333481e+00,2.333333333333333481e+00,1.033333333333333393e+01,0.000000000000000000e+00,8.666666666666666075e+00,1.300000000000000000e+01,4.166666666666666963e+00
9.000000000000000000e+00,1.000000000000000000e+01,2.333333333333333481e+00,2.333333333333333481e+00,1.166666666666666785e+01,8.666666666666666075e+00,0.000000000000000000e+00,1.500000000000000000e+01,4.833333333333333037e+00
1.350000000000000000e+01,1.500000000000000000e+01,3.500000000000000000e+00,3.500000000000000000e+00,1.750000000000000000e+01,1.300000000000000000e+01,1.500000000000000000e+01,0.000000000000000000e+00,4.833333333333333037e+00
4.333333333333333037e+00,4.833333333333333037e+00,1.166666666666666741e+00,1.166666666666666741e+00,5.666666666666666963e+00,4.166666666666666963e+00,4.833333333333333037e+00,4.833333333333333037e+00,0.000000000000000000e+00
